region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
3.000,36.000,32.000,1.000,3.000,63.000,4.000,7.000,0.000,0.000,4.000,0.000,1.000,1.000,0.000,6.200,0.000,29.550,12.750,0.000,229.500,0.000,991.350,415.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.825,,3.386,2.546,,4.143,2.000,0.000
1.000,13.000,40.000,0.000,16.000,142.000,2.000,18.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,8.450,0.000,0.000,0.000,0.000,109.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.134,,,,,4.956,1.000,1.000
3.000,4.000,44.000,0.000,15.000,32.000,3.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,2.100,13.750,25.950,8.750,0.000,6.900,44.950,82.250,25.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.742,2.621,3.256,2.169,,3.466,3.000,1.000
3.000,20.000,32.000,0.000,10.000,19.000,3.000,5.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,6.850,0.000,36.050,0.000,0.000,106.500,0.000,701.500,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.924,,3.585,,,2.944,2.000,0.000
1.000,66.000,39.000,1.000,12.000,60.000,4.000,10.000,0.000,0.000,3.000,1.000,1.000,1.000,1.000,20.150,39.250,46.300,17.250,36.400,1443.750,2490.650,2895.250,1055.000,2322.200,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,3.003,3.670,3.835,2.848,3.595,4.094,4.000,0.000
3.000,67.000,47.000,1.000,7.000,97.000,1.000,23.000,0.000,0.000,4.000,0.000,0.000,1.000,0.000,22.400,0.000,0.000,18.500,0.000,1464.900,0.000,0.000,1225.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.109,,,2.918,,4.575,3.000,0.000
1.000,11.000,24.000,1.000,0.000,31.000,2.000,3.000,0.000,1.000,4.000,1.000,1.000,1.000,1.000,5.400,16.000,39.200,13.750,33.550,83.150,189.450,422.800,140.000,331.650,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.686,2.773,3.669,2.621,3.513,3.434,4.000,1.000
1.000,6.000,26.000,0.000,7.000,30.000,3.000,1.000,0.000,1.000,2.000,0.000,1.000,0.000,0.000,6.350,0.000,19.750,0.000,0.000,30.800,0.000,109.250,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.848,,2.983,,,3.401,1.000,1.000
2.000,13.000,23.000,1.000,4.000,31.000,1.000,5.000,0.000,1.000,4.000,0.000,1.000,0.000,1.000,4.600,0.000,35.450,0.000,27.700,54.850,0.000,398.950,0.000,339.750,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.526,,3.568,,3.321,3.434,1.000,0.000
2.000,2.000,29.000,1.000,3.000,44.000,2.000,9.000,0.000,1.000,6.000,1.000,1.000,1.000,1.000,2.100,16.250,43.200,12.250,33.600,5.100,31.300,47.050,5.000,24.200,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.742,2.788,3.766,2.506,3.515,3.784,4.000,1.000
1.000,4.000,40.000,0.000,12.000,38.000,2.000,5.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,8.150,0.000,0.000,12.000,0.000,32.250,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.098,,,2.485,,3.638,1.000,0.000
1.000,34.000,63.000,1.000,10.000,23.000,2.000,0.000,0.000,1.000,2.000,1.000,1.000,1.000,1.000,14.300,19.500,39.600,15.250,28.950,459.050,616.500,1396.300,495.000,984.100,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,2.660,2.970,3.679,2.725,3.366,3.135,4.000,0.000
1.000,13.000,34.000,1.000,6.000,37.000,3.000,6.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,6.850,0.000,0.000,0.000,0.000,102.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.924,,,,,3.611,3.000,0.000
2.000,37.000,40.000,1.000,14.000,26.000,2.000,0.000,0.000,0.000,5.000,0.000,0.000,1.000,0.000,18.900,0.000,0.000,12.000,0.000,653.150,0.000,0.000,470.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.939,,,2.485,,3.258,2.000,0.000
1.000,45.000,30.000,1.000,8.000,38.000,2.000,5.000,0.000,0.000,6.000,0.000,0.000,1.000,0.000,12.750,0.000,0.000,23.750,0.000,622.150,0.000,0.000,1015.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,2.546,,,3.168,,3.638,3.000,0.000
2.000,71.000,70.000,0.000,30.000,153.000,3.000,34.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,30.550,46.250,0.000,26.250,46.700,2291.100,3114.950,0.000,1805.000,3292.650,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.419,3.834,,3.268,3.844,5.030,3.000,0.000
1.000,35.000,40.000,0.000,5.000,49.000,1.000,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,3.400,0.000,0.000,0.000,0.000,107.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.224,,,,,3.892,1.000,0.000
3.000,44.000,41.000,0.000,21.000,51.000,3.000,7.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,4.950,0.000,31.550,10.750,0.000,203.650,0.000,1301.850,460.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.599,,3.452,2.375,,3.932,1.000,0.000
3.000,44.000,45.000,1.000,19.000,88.000,1.000,21.000,0.000,0.000,2.000,1.000,0.000,1.000,0.000,11.900,25.250,0.000,8.250,0.000,524.250,1108.400,0.000,305.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.477,3.229,,2.110,,4.477,3.000,0.000
1.000,26.000,41.000,1.000,20.000,19.000,1.000,0.000,0.000,1.000,6.000,0.000,0.000,0.000,0.000,5.450,0.000,0.000,0.000,0.000,165.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.696,,,,,2.944,1.000,0.000
2.000,42.000,46.000,1.000,9.000,31.000,1.000,12.000,0.000,1.000,3.000,0.000,0.000,1.000,0.000,5.900,0.000,0.000,23.000,0.000,277.650,0.000,0.000,945.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.775,,,3.135,,3.434,1.000,0.000
2.000,41.000,47.000,1.000,6.000,90.000,2.000,19.000,0.000,0.000,3.000,0.000,1.000,1.000,0.000,6.700,0.000,20.200,31.250,0.000,251.350,0.000,825.150,1240.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.902,,3.006,3.442,,4.500,1.000,1.000
1.000,31.000,24.000,1.000,3.000,14.000,1.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,7.200,0.000,0.000,0.000,0.000,231.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.974,,,,,2.639,1.000,0.000
3.000,62.000,63.000,0.000,43.000,341.000,2.000,30.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,14.600,0.000,0.000,14.250,0.000,912.400,0.000,0.000,845.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,2.681,,,2.657,,5.832,3.000,1.000
1.000,12.000,23.000,1.000,2.000,24.000,4.000,0.000,0.000,1.000,8.000,1.000,0.000,1.000,1.000,3.200,41.000,0.000,15.750,35.400,35.500,502.000,0.000,210.000,373.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,1.163,3.714,,2.757,3.567,3.178,4.000,0.000
2.000,45.000,49.000,1.000,27.000,81.000,2.000,7.000,0.000,1.000,4.000,1.000,0.000,1.000,0.000,13.850,50.500,0.000,21.000,0.000,583.100,2284.250,0.000,935.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.628,3.922,,3.045,,4.394,3.000,0.000
1.000,47.000,34.000,1.000,4.000,63.000,2.000,13.000,0.000,1.000,4.000,0.000,0.000,1.000,0.000,18.950,0.000,0.000,30.500,0.000,880.750,0.000,0.000,1395.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.942,,,3.418,,4.143,1.000,0.000
2.000,23.000,22.000,1.000,1.000,27.000,1.000,4.000,0.000,0.000,5.000,1.000,0.000,1.000,0.000,7.900,23.000,0.000,15.750,0.000,210.850,515.800,0.000,345.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,2.067,3.135,,2.757,,3.296,3.000,0.000
3.000,39.000,34.000,0.000,4.000,20.000,5.000,3.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,9.550,21.250,59.200,10.000,79.200,375.400,872.500,2361.900,385.000,2973.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,2.257,3.056,4.081,2.303,4.372,2.996,4.000,0.000
2.000,19.000,26.000,0.000,2.000,48.000,3.000,0.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,7.550,0.000,0.000,6.500,0.000,156.150,0.000,0.000,105.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,2.022,,,1.872,,3.871,3.000,0.000
1.000,13.000,54.000,0.000,12.000,121.000,4.000,23.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,7.300,0.000,0.000,0.000,0.000,102.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.988,,,,,4.796,3.000,0.000
2.000,5.000,33.000,0.000,6.000,39.000,3.000,4.000,0.000,0.000,3.000,1.000,1.000,0.000,0.000,2.100,19.500,27.450,0.000,0.000,5.200,81.150,103.450,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.742,2.970,3.312,,,3.664,4.000,1.000
2.000,11.000,19.000,0.000,0.000,21.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,3.600,0.000,0.000,0.000,0.000,35.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.281,,,,,3.045,1.000,1.000
3.000,4.000,32.000,0.000,2.000,53.000,4.000,5.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,7.000,11.000,26.250,0.000,0.000,29.200,56.450,90.750,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.946,2.398,3.268,,,3.970,1.000,1.000
3.000,17.000,42.000,0.000,8.000,58.000,1.000,23.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,5.050,0.000,28.650,0.000,0.000,85.050,0.000,523.050,0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.619,,3.355,,,4.060,2.000,1.000
2.000,7.000,27.000,0.000,3.000,39.000,3.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,3.550,0.000,0.000,0.000,0.000,19.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.267,,,,,3.664,1.000,1.000
1.000,19.000,65.000,0.000,3.000,108.000,1.000,33.000,0.000,0.000,3.000,1.000,0.000,1.000,0.000,5.950,21.500,0.000,11.250,0.000,117.550,423.600,0.000,190.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.783,3.068,,2.420,,4.682,3.000,0.000
2.000,32.000,34.000,1.000,0.000,38.000,1.000,10.000,0.000,0.000,4.000,0.000,0.000,1.000,0.000,7.350,0.000,0.000,19.250,0.000,217.450,0.000,0.000,600.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.995,,,2.958,,3.638,2.000,0.000
2.000,53.000,51.000,0.000,31.000,245.000,4.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,18.450,28.250,0.000,11.000,0.000,961.750,1535.250,0.000,570.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.915,3.341,,2.398,,5.501,2.000,0.000
1.000,51.000,38.000,0.000,19.000,51.000,1.000,18.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,11.700,26.000,0.000,23.250,0.000,577.100,1267.200,0.000,1195.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.460,3.258,,3.146,,3.932,3.000,0.000
1.000,35.000,34.000,0.000,7.000,78.000,4.000,10.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,13.900,0.000,0.000,4.500,0.000,556.200,0.000,0.000,135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.632,,,1.504,,4.357,1.000,0.000
1.000,3.000,31.000,1.000,4.000,23.000,4.000,4.000,0.000,0.000,5.000,1.000,1.000,1.000,1.000,2.800,16.500,36.000,37.750,21.700,8.200,74.450,44.400,70.000,47.900,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,1.030,2.803,3.584,3.631,3.077,3.135,4.000,1.000
1.000,22.000,48.000,0.000,7.000,88.000,4.000,12.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,4.500,0.000,31.850,0.000,0.000,92.650,0.000,646.050,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.504,,3.461,,,4.477,1.000,1.000
3.000,17.000,21.000,1.000,0.000,25.000,2.000,1.000,0.000,1.000,3.000,0.000,0.000,0.000,0.000,6.100,0.000,0.000,0.000,0.000,89.600,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.808,,,,,3.219,3.000,0.000
2.000,68.000,39.000,0.000,20.000,73.000,2.000,16.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,44.950,15.750,0.000,20.000,0.000,3002.200,1089.050,0.000,1295.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.806,2.757,,2.996,,4.290,2.000,0.000
2.000,27.000,41.000,1.000,7.000,62.000,4.000,15.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,13.700,16.250,0.000,6.750,0.000,371.350,450.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,2.617,2.788,,1.910,,4.127,3.000,0.000
3.000,68.000,52.000,1.000,8.000,456.000,3.000,30.000,0.000,1.000,4.000,1.000,0.000,1.000,1.000,22.250,27.500,0.000,26.750,29.750,1549.950,1782.100,0.000,1885.000,2096.550,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.102,3.314,,3.287,3.393,6.122,3.000,0.000
3.000,56.000,42.000,1.000,10.000,24.000,2.000,5.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,33.650,0.000,0.000,0.000,0.000,1871.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.516,,,,,3.178,3.000,0.000
3.000,11.000,32.000,0.000,8.000,23.000,2.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,6.200,0.000,28.400,7.250,0.000,82.600,0.000,242.900,95.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.825,,3.346,1.981,,3.135,1.000,0.000
3.000,5.000,47.000,0.000,7.000,46.000,1.000,6.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,2.950,0.000,0.000,7.250,0.000,21.550,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.082,,,1.981,,3.829,1.000,1.000
3.000,16.000,50.000,0.000,5.000,263.000,2.000,29.000,0.000,1.000,3.000,1.000,1.000,0.000,1.000,3.750,17.000,31.950,0.000,21.900,59.750,253.350,463.250,0.000,309.050,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.322,2.833,3.464,,3.086,5.572,3.000,0.000
2.000,59.000,30.000,0.000,2.000,34.000,4.000,2.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,16.700,0.000,32.250,11.750,0.000,1020.350,0.000,1939.150,680.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.815,,3.474,2.464,,3.526,2.000,0.000
1.000,60.000,64.000,0.000,14.000,33.000,2.000,13.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,30.750,22.250,0.000,12.250,47.400,1829.400,1391.000,0.000,670.000,2962.100,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,3.426,3.102,,2.506,3.859,3.497,4.000,0.000
3.000,55.000,47.000,0.000,11.000,37.000,1.000,11.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,14.750,20.250,0.000,10.750,0.000,786.200,1170.750,0.000,570.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,2.691,3.008,,2.375,,3.611,3.000,0.000
1.000,18.000,56.000,0.000,22.000,296.000,2.000,25.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,3.400,0.000,0.000,8.250,0.000,49.700,0.000,0.000,160.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.224,,,2.110,,5.690,1.000,0.000
2.000,16.000,22.000,0.000,0.000,26.000,3.000,0.000,0.000,1.000,3.000,0.000,1.000,0.000,0.000,4.100,0.000,29.350,0.000,0.000,64.950,0.000,514.150,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.411,,3.379,,,3.258,2.000,1.000
1.000,35.000,57.000,1.000,32.000,47.000,4.000,12.000,0.000,0.000,2.000,0.000,1.000,1.000,0.000,7.250,0.000,33.700,18.750,0.000,263.550,0.000,1153.350,630.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.981,,3.517,2.931,,3.850,2.000,0.000
3.000,31.000,23.000,1.000,1.000,31.000,3.000,1.000,0.000,1.000,2.000,1.000,1.000,1.000,1.000,16.600,19.000,58.700,16.500,51.350,520.400,537.400,1712.500,450.000,1533.900,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,2.809,2.944,4.072,2.803,3.939,3.434,4.000,1.000
2.000,20.000,49.000,1.000,5.000,264.000,2.000,29.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,9.600,0.000,0.000,0.000,0.000,159.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.262,,,,,5.576,1.000,0.000
2.000,16.000,27.000,0.000,5.000,41.000,4.000,2.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,6.900,15.750,42.750,17.250,30.950,100.900,278.500,615.400,255.000,450.450,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.932,2.757,3.755,2.848,3.432,3.714,4.000,1.000
2.000,69.000,48.000,1.000,27.000,55.000,2.000,4.000,0.000,0.000,2.000,1.000,1.000,1.000,0.000,19.600,35.750,34.250,62.000,0.000,1411.700,2396.700,2440.550,4125.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,2.976,3.577,3.534,4.127,,4.007,3.000,0.000
3.000,69.000,66.000,1.000,31.000,49.000,2.000,15.000,0.000,0.000,2.000,1.000,0.000,1.000,0.000,23.100,29.250,0.000,25.500,0.000,1566.800,2063.450,0.000,1750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.140,3.376,,3.239,,3.892,1.000,0.000
2.000,27.000,24.000,1.000,3.000,26.000,1.000,7.000,0.000,1.000,4.000,0.000,0.000,0.000,0.000,6.050,0.000,0.000,0.000,0.000,137.700,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.800,,,,,3.258,1.000,1.000
3.000,48.000,39.000,0.000,20.000,110.000,4.000,9.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,18.050,30.250,0.000,8.750,30.400,812.650,1472.700,0.000,475.000,1503.950,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,2.893,3.409,,2.169,3.414,4.700,3.000,0.000
1.000,18.000,52.000,1.000,20.000,66.000,1.000,19.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,12.800,27.750,0.000,10.500,0.000,204.950,520.600,0.000,170.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,2.549,3.323,,2.351,,4.190,1.000,0.000
2.000,24.000,40.000,1.000,4.000,39.000,3.000,5.000,0.000,1.000,2.000,1.000,0.000,1.000,1.000,4.050,25.750,0.000,27.500,22.500,117.050,628.050,0.000,570.000,529.100,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,1.399,3.248,,3.314,3.114,3.664,3.000,0.000
2.000,17.000,42.000,0.000,6.000,31.000,2.000,2.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,8.250,24.500,0.000,0.000,26.400,140.850,404.800,0.000,0.000,447.950,1.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,2.110,3.199,,,3.273,3.434,4.000,1.000
2.000,9.000,24.000,1.000,3.000,26.000,4.000,1.000,0.000,1.000,3.000,0.000,1.000,0.000,0.000,7.650,0.000,23.250,0.000,0.000,75.250,0.000,169.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.035,,3.146,,,3.258,1.000,0.000
2.000,15.000,46.000,0.000,5.000,232.000,4.000,15.000,0.000,1.000,2.000,1.000,1.000,1.000,1.000,4.300,23.000,45.150,22.750,31.300,41.350,357.500,582.000,305.000,474.500,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.459,3.135,3.810,3.125,3.444,5.447,4.000,1.000
1.000,62.000,37.000,1.000,10.000,43.000,4.000,1.000,0.000,1.000,3.000,0.000,1.000,1.000,0.000,9.200,0.000,37.200,18.750,0.000,539.650,0.000,2302.400,1160.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,2.219,,3.616,2.931,,3.761,2.000,0.000
1.000,9.000,41.000,0.000,12.000,39.000,4.000,3.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,4.700,0.000,39.650,0.000,20.800,26.300,0.000,318.250,0.000,135.950,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.548,,3.680,,3.035,3.664,1.000,1.000
2.000,71.000,41.000,1.000,10.000,73.000,2.000,23.000,0.000,1.000,2.000,0.000,0.000,1.000,0.000,32.650,0.000,0.000,41.750,0.000,2412.600,0.000,0.000,3085.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,3.486,,,3.732,,4.290,3.000,0.000
2.000,62.000,59.000,1.000,37.000,74.000,1.000,20.000,0.000,0.000,2.000,1.000,0.000,1.000,0.000,16.100,36.000,0.000,11.000,0.000,972.000,2245.350,0.000,645.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.779,3.584,,2.398,,4.304,3.000,0.000
2.000,20.000,38.000,0.000,19.000,237.000,4.000,13.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,6.000,21.250,34.400,9.750,26.900,164.200,473.400,711.400,215.000,491.100,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,1.792,3.056,3.538,2.277,3.292,5.468,4.000,0.000
1.000,19.000,33.000,1.000,11.000,22.000,1.000,3.000,0.000,0.000,5.000,0.000,0.000,1.000,0.000,3.950,0.000,0.000,36.250,0.000,79.600,0.000,0.000,685.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.374,,,3.590,,3.091,3.000,0.000
2.000,49.000,61.000,1.000,28.000,21.000,1.000,8.000,0.000,0.000,2.000,1.000,0.000,1.000,0.000,15.850,24.750,0.000,8.750,0.000,757.400,1228.850,0.000,395.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.763,3.209,,2.169,,3.045,3.000,0.000
3.000,3.000,64.000,0.000,3.000,9.000,2.000,6.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,4.950,0.000,0.000,0.000,0.000,14.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.599,,,,,2.197,1.000,1.000
1.000,33.000,36.000,0.000,2.000,41.000,5.000,10.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,4.150,0.000,39.100,0.000,27.050,93.250,0.000,1225.350,0.000,841.950,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.423,,3.666,,3.298,3.714,1.000,1.000
2.000,38.000,44.000,0.000,1.000,50.000,4.000,7.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,7.150,0.000,24.600,10.000,0.000,277.500,0.000,891.800,355.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.967,,3.203,2.303,,3.912,2.000,1.000
3.000,42.000,48.000,1.000,14.000,27.000,3.000,5.000,0.000,1.000,3.000,1.000,1.000,1.000,1.000,16.500,36.000,54.200,22.750,28.400,692.200,1540.150,2100.250,910.000,1199.950,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,2.803,3.584,3.993,3.125,3.346,3.296,4.000,0.000
1.000,11.000,26.000,0.000,2.000,53.000,3.000,3.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,4.150,21.500,43.700,11.750,38.800,34.700,188.350,431.300,110.000,415.800,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,1.423,3.068,3.777,2.464,3.658,3.970,4.000,1.000
3.000,27.000,28.000,1.000,0.000,58.000,3.000,0.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,5.800,22.500,0.000,0.000,0.000,163.650,566.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.758,3.114,,,,4.060,3.000,0.000
3.000,23.000,50.000,0.000,1.000,151.000,4.000,8.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,8.250,21.750,0.000,0.000,0.000,186.500,438.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,2.110,3.080,,,,5.017,1.000,0.000
2.000,4.000,38.000,1.000,13.000,54.000,2.000,4.000,0.000,0.000,2.000,1.000,0.000,1.000,1.000,4.750,26.250,0.000,48.500,24.450,21.750,115.000,0.000,140.000,50.450,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.558,3.268,,3.882,3.197,3.989,3.000,0.000
3.000,36.000,42.000,0.000,5.000,31.000,1.000,4.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,10.050,0.000,0.000,0.000,0.000,373.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.308,,,,,3.434,1.000,1.000
